fecha,country,code,industryconstruction,infconsumerprice,gnipercapita,indinternet,environmentalrating,unemployment,creditodomespriv,goveffectiv,expectedyrschool,hci,d_gdp,d_gdp_pc,id_country,gov_effec,reg_effec,x_goods,trade,ied_in,ied_out,mob_sus,exp_educ_prim,exp_educ_second,property,co2_green,fuels_clean
2015,Bangladesh,BGD,26.8313948329541,6.19428022984984,1200,12.9,3,4.396,44.4069718062837,-0.752009570598602,..,..,6.552639878161969,5.604495397324342,19,-.752009570598602,-.92024040222168,17.33667378654855,42.08599630703819,1.450782455293609,.030695908100599,83.23875309,,,3,228.5648,51.4
2015,Barbados,BRB,14.4271779180173,-1.11278992510967,18010,72,..,9.803,73.9930935247546,0.98906546831131,..,..,-.8460985213563248,-1.074267289947628,20,.98906546831131,.549227178096771,,,13.02039379787607,6.092917680502978,120.3928324,,,,.9125,100
2015,Belarus,BLR,32.6926926926927,13.5344897649735,6740,62.2304,..,5.881,27.8827611722834,-0.489229083061218,..,..,-3.829570558283891,-3.957251253821823,21,-.489229083061218,-1.16640019416809,58.0102324546769,115.913691469247,2.926761570125681,.1888233271048827,118.016106,,,,89.2526,99.90000000000001
2015,Belgium,BEL,19.4767746872729,0.561429152790065,45650,85.0529,..,8.482,60.8026221428606,1.52944529056549,..,..,1.47416438588013,.8878764063264839,22,1.52944529056549,1.27396082878113,77.87773921999913,155.068682045926,-4.232614103541231,1.589895841043118,113.5645872,94.31854248046881,96.11328125,,126.7347,100
2015,Belize,BLZ,14.5436720549007,-0.861584009427748,5790,41.59,..,7.578,45.8921588096487,-0.641967713832855,..,..,2.876183795159591,.7368575976922358,23,-.641967713832855,-.440686821937561,51.57201158204327,104.0787943731333,2.695753580545304,.0214260401244842,58.89499293,,,,.8187,95.59999999999999
2015,Benin,BEN,16.3850954444902,0.218785923536154,1100,11.255,3.5,1.82,16.7357064364676,-0.682311475276947,..,..,1.778151060302775,-1.184320437503359,24,-.682311475276947,-.621767401695251,24.72045121103895,56.75631318494763,1.315011821208759,.2871340274660737,85.22948043,90.9773330688477,94.3720016479492,3,13.6032,9
2015,Bermuda,BMU,5.12438047943502,..,103940,98.3236,..,..,..,0.961984634399414,..,..,.7755296995689775,.8787442689385756,25,.961984634399414,.898378431797028,49.97083946135428,73.29549851747852,-2.150326913907361,-1.26930650355217,60.17990625,,,,.2589,
2015,Bhutan,BTN,38.4680946288235,4.54814395082205,2740,39.8,4,2.45,42.5291421420095,0.420701026916504,..,..,6.660801340053695,5.583706085519964,26,.420701026916504,-.73503041267395,31.53609096773409,89.63916043024774,.2948581794890383,0,90.91492504999999,87.39642333984381,86.3315887451172,3.5,2.5827,97.5
2015,Bolivia,BOL,25.2024162637285,4.05961041135645,2920,37.4868,3.5,3.111,51.4488724603817,-0.676909506320953,..,..,4.857187232453867,3.278651609818127,27,-.676909506320953,-.919425427913666,30.86829603429148,67.9328451873525,1.680727879653346,-.0054142426140288,91.63886556,89.7440185546875,86.63820648193359,2.5,47.242,98.3
2015,Bosnia and Herzegovina,BIH,21.7264560489569,-1.03602303425474,5140,52.6,..,27.695,57.9682720806225,-0.624794006347656,..,..,4.314750611163348,5.68705838767913,28,-.624794006347656,-.184997484087944,35.11487563076115,88.29198984076083,2.335293029497911,.5774920546677774,97.70724826,,,,27.819,63.1
2015,Botswana,BWA,37.5439994873569,3.06203169580558,6140,37.3121,..,18.93,35.9943679768934,0.451487898826599,..,..,-4.851335640361668,-6.199964538953495,29,.451487898826599,.552077174186707,53.09089734281973,112.9008910160048,2.797732674520934,1.354288048901563,150.7621557,,,,13.0306,84.40000000000001
2015,Brazil,BRA,19.3600439808819,9.02990102416136,10330,58.328,..,8.538,66.829700644229,-0.255271553993225,..,..,-3.545763392694255,-4.306397559120768,30,-.255271553993225,-.181910037994385,12.90019141774049,26.95362593601141,3.592149317733709,.173896121540129,125.6477067,96.0952835083008,96.77854156494141,,1252.3053,98.90000000000001
2015,British Virgin Islands,VGB,..,..,..,..,..,..,..,,..,..,,,31,,,,,,,194.766056,,87.6905136108398,,.0866,
2015,Brunei Darussalam,BRN,61.3627776894002,-0.488347420743522,38180,71.2,..,7.726,41.4362678732104,1.02641665935516,..,..,-.3923834879335288,-1.680970267534562,32,1.02641665935516,.836912333965302,52.21301129991049,89.89618809472746,1.324711797247204,,109.9533264,,,,9.8231,100
2015,Bulgaria,BGR,24.0301394911987,-0.104633261008385,7420,56.6563,..,9.143,54.7945970156139,-0.0125585971400142,..,..,3.397553258694217,4.05941078673753,33,-.0125585971400142,.57826828956604,63.7864172382015,126.7366422129496,4.371782627099239,.2425017918110589,125.7944108,,,,63.8699,
2015,Burkina Faso,BFA,24.3613757844362,0.724838981070517,680,6.55,4,4.461,25.0377705622704,-0.692133605480194,..,..,3.921228793793503,.8882598277679961,34,-.692133605480194,-.424238204956055,26.10764553570242,59.0891813101662,1.959927156977482,.1192084240464121,77.18176266,95.77773284912109,,3,28.1902,29.3
2015,Burundi,BDI,11.7664286894227,5.54468891259779,240,2,3,1.442,16.3880924204856,-1.23757755756378,..,..,-3.900000080485498,-6.055503772701897,35,-1.23757755756378,-.755148112773895,6.417273565342358,22.83828341577208,.2371275547571035,.0034154967120417,46.58923322,,,2,5.3057,.3
2015,Cabo Verde,CPV,14.6158909934146,0.131187999024545,3620,42.683,3,11.907,56.4111670298392,0.16827255487442,..,..,.9360265078088332,.9226312498579006,36,.16827255487442,-.162442341446877,41.13545233593122,94.00853014235217,5.490245133056679,-.9096557620442857,110.7398862,97.00067138671881,96.10154724121089,4,.9953,93.09999999999999
2015,Cambodia,KHM,31.4639051712341,1.22393195511119,1430,6.43319,3,0.393,55.4895476723686,-0.742889702320099,..,..,7.207034725295117,5.652931676093004,37,-.742889702320099,-.549874782562256,55.98122031240437,122.1095968153789,7.54029662001988,.3630364007203524,135.2392534,,,2.5,36.9096,59.8
2015,Cameroon,CMR,25.0914880063978,2.676235314199,1530,18.3,3,3.518,14.1903930856487,-0.833807587623596,..,..,5.666952987039323,2.401233687096209,38,-.833807587623596,-.936662197113037,20.98914962953149,45.54014682793927,2.155640210484794,.1732914176516401,78.91603164999999,,,2.5,37.997,40.9
2015,Canada,CAN,24.4156825468916,1.12524136094277,47580,90,..,6.945,..,1.7309353351593,..,..,.6499709937091325,-.1123691729491583,39,1.7309353351593,1.70605802536011,31.8499609634443,66.16490206697809,3.853894537061533,5.39115744659582,83.30038912000001,,,,755.9057,100
2015,Caribbean small states,CSS,16.5555512676307,-0.861584009427748,11004.9151901791,50.9066892602657,3.4,11.5050757703248,52.2926557117929,,,,.2137654796380275,-.5745854410327667,40,,,,,5.201325798266546,1.485323614989317,97.58018491758354,,,3.7,14.0121,97.92041406307163
2015,Cayman Islands,CYM,7.00603829734849,-2.34752770165615,44430,77,..,..,..,1.13053154945374,..,..,2.833122226296098,.3608032369808427,41,1.13053154945374,.798683226108551,,,1509.002098460419,1509.002098460419,153.0823661,,,,.2776,
2015,Central African Republic,CAF,22.1252513485047,1.40297017136816,390,2.9,2.5,5.477,11.7154335961189,-1.81107401847839,..,..,4.337121030202312,4.198780788248115,42,-1.81107401847839,-1.44318914413452,17.06766062366346,53.14514777696211,,,25.7814515,,,1.5,11.7564,1.3
2015,Chad,TCD,33.5847080630213,4.37712665065654,850,3.5,2.5,0.974,8.35251776336114,-1.49103915691376,..,..,2.767675684844733,-.4522673613215886,44,-1.49103915691376,-1.22344315052032,30.0017608897127,66.56416434970652,,,38.65410953,,,2.5,62.7458,17.8
2015,Channel Islands,CHI,..,..,..,..,..,8.178,..,,..,..,.3743672308754213,-.0726853915386982,45,,,,,,,,,,,,
2015,Chile,CHL,27.880640410938,4.34877353217053,14080,76.6296,..,6.313,110.121398407654,0.918835580348969,..,..,2.151942498536343,1.113704458212126,46,.9188355803489689,1.31984269618988,29.19107949107867,59.34911047872051,7.327803487205068,6.537888335637823,129.861175,,,,116.2304,100
2015,China,CHN,40.8413399694664,1.43702380935655,7890,50.3,..,4.65,152.594499832597,0.417423009872437,..,..,7.041328878736564,6.420736477311848,47,.417423009872437,-.354117453098297,21.35407988288476,39.46416933530181,2.192177730860086,1.576545106883975,92.70071605,,,,13118.8956,87.8
2015,Colombia,COL,28.5894478881361,4.9898311584953,7420,55.905,..,8.572,46.9053935998568,-0.0937390848994255,..,..,2.955901375275232,2.069232271137267,48,-.0937390848994255,.407719731330872,15.6502115094968,38.36076411844532,3.959398548609964,1.437085547819444,121.6634145,,,,185.6117,98.5
2015,Comoros,COM,10.4084081560234,..,1480,7.45916,3,4.121,15.8220261992571,-1.6414749622345,..,..,1.147350761089143,-.9654243416415795,49,-1.6414749622345,-1.09154379367828,10.13619830697614,37.80495207145626,.5110298386341962,,58.17265028,99.9987411499023,99.998779296875,3,.5678,12.5
2015,"Congo, Dem. Rep.",COD,41.7048638993049,0.74419899478147,430,3.8,3,4.439,6.28551112706925,-1.64293670654297,..,..,6.916167119225605,3.443193632692882,50,-1.64293670654297,-1.35994815826416,27.72556780091688,59.33243096442453,3.074342089742133,1.339163512006651,47.99678106,,,2,45.4546,9.800000000000001
2015,"Congo, Rep.",COG,48.6789561936062,3.16909796750829,3080,7.61597,3,19.978,15.2272521698246,-1.07028484344482,..,..,.4151930612937633,-1.982145874713837,51,-1.07028484344482,-1.27837598323822,40.85704879345023,117.3207215585812,34.41825610272479,4.418510182466837,102.9937292,,,2.5,19.9937,37.9
2015,Cook Islands,COK,,,,,,,,..,,,,,46,,,,,,,,,,,,
2015,Costa Rica,CRI,19.9678784677773,0.801982005099623,10770,59.763,..,8.415,55.1272484302097,0.306554466485977,..,..,3.652080968028827,2.556643300079543,52,.306554466485977,.6644661426544189,29.99565786479833,60.75356193952099,5.236394576715384,.7338742394957299,153.9372109,93.7995986938477,95.6027374267578,,14.3637,98
2015,Cote d'Ivoire,CIV,20.1215578301808,1.25149954781477,1880,38.44,3,2.579,16.7417116291801,-0.747540533542633,..,..,7.194949427281912,4.142329475215362,53,-.7475405335426329,-.554926514625549,27.35324379234764,52.71286474114451,1.079141547512067,.0314490311685232,107.6742335,96.4341201782227,92.17579650878911,3,26.1032,47
2015,Croatia,HRV,20.3676183983865,-0.464499004644911,13580,69.845,..,16.175,63.171961531758,0.457353413105011,..,..,2.323175158038552,3.552342242721878,54,.457353413105011,.237562641501427,45.42549118924615,90.6409410989512,.95805116174867,-.1667079716168013,103.7803054,,,,25.2583,100
2015,Cuba,CUB,22.3538093576701,..,7270,37.3051,..,2.4,..,0.00275490968488157,..,..,4.438333588839498,4.53753785531039,55,.0027549096848816,-1.24927258491516,17.14738881339748,31.61381247934188,,,29.41249715,,,,48.6361,95.8
2015,Curacao,CUW,16.5035975776015,-0.476542049801405,18780,..,..,..,..,,..,..,.4581515441600459,-.8587799145559387,56,,,68.49411643174254,148.3138159255414,4.78739208551233,.609108523011736,112.3351733,,,,,
2015,Cyprus,CYP,10.1909463210663,-2.0969976905311,26090,71.7157,..,15.026,243.416337343981,1.0175507068634,..,..,3.418922990333925,4.009426386148675,57,1.0175507068634,1.04765045642853,70.01730312932575,137.2764264771929,145.462489770288,222.2338705345369,130.9823176,95.5635299682617,97.9094924926758,,8.3657,100
2015,Czechia,CZE,33.515061761941,0.309364548494975,18330,75.6688,..,5.048,49.2604496354432,1.02559614181519,..,..,4.95875849031782,4.752624065519726,58,1.02559614181519,1.08391523361206,80.01256714317621,154.0184009976325,.8989134919040982,1.970384504245406,118.34677,87.8779983520508,89.3596878051758,,133.5004,100
2015,Denmark,DNK,19.5644428511085,0.452034153691575,60350,96.3305,..,6.278,170.482608410684,1.79474246501923,..,..,2.104414587125873,1.385666344401869,59,1.79474246501923,1.72294008731842,55.81432157338582,105.1303624538992,.6107506777871203,2.480567723888879,124.683046,,,,49.1553,100
2015,Djibouti,DJI,11.3951494809576,-0.847389733971996,2380,22.9,2.5,26.07,21.7028460975101,-1.01774251461029,..,..,7.526108918810166,5.671747156747514,60,-1.01774251461029,-.752352297306061,145.4213074801046,268.3634562546292,5.932712165929481,,31.23947214,,77.79396820068359,2.5,2.0632,10.7
2015,Dominica,DMA,12.5336474907362,-0.84382698463833,6950,65,3.5,..,51.3062418235741,0.214506790041924,..,..,-2.731503062718261,-2.782617029295153,61,.214506790041924,.240542605519295,47.3242967417585,107.787724573456,1.324188287180049,-2.127506708950054,110.3533983,89.96726989746089,100,4,.1387,97.5
2015,Dominican Republic,DOM,28.4963681779993,0.836746346724557,6480,54.2158,..,7.605,25.9668074857324,-0.394820213317871,..,..,6.927018771622102,5.704526264416359,62,-.394820213317871,.0140787828713655,23.76158229942044,52.17107771719549,3.129776462628518,.0314762235724325,84.54150519,77.88262939453119,75.4191207885742,,38.0945,95.2
2015,Ecuador,ECU,28.0900423392523,3.96664623255358,5970,48.9404,..,3.616,29.9362613682185,-0.394527703523636,..,..,.1196921092876124,-1.302749850426352,67,-.394527703523636,-1.14157736301422,22.75448572659903,47.82803970778264,1.360670045745378,0,79.92016129,98.7295303344727,98.7295303344727,,71.77030000000001,99.09999999999999
2015,"Egypt, Arab Rep.",EGY,36.6302015379086,10.370490343517,3100,37.8194,..,13.052,26.316393760305,-0.690327763557434,..,..,4.372019077901413,2.204158580156147,68,-.690327763557434,-.7963630557060239,13.18384549285977,34.84594296002291,2.102581284013258,.0551664961741479,96.20599378999999,,,,322.1976,99.8
2015,El Salvador,SLV,25.2889295441979,-0.731384487387957,3520,26.8026,..,3.998,54.0918954267897,-0.285931020975113,..,..,2.400000088521153,2.05686593954016,69,-.285931020975113,.0679868832230568,29.48617302323041,76.56027073705192,2.109978044820336,.4189380006775252,149.7999219,95.3442687988281,88.8093338012695,,11.8386,95.7
2015,Equatorial Guinea,GNQ,59.1005872679086,1.67663085315988,8720,21.32,..,7.95,12.5262525944721,-1.17907333374023,..,..,-9.11004114881537,-12.4917142663428,70,-1.17907333374023,-1.48868584632874,56.65847382180819,98.87805916807562,.0096043403705412,.0096043403705412,39.5951515,,,,14.2782,32.85
2015,Eritrea,ERI,..,..,..,1.08373,2,5.541,..,-1.67969524860382,..,..,,,71,-1.67969524860382,-2.06694436073303,,,,,14.22153134,,,2.5,6.0043,22.2
2015,Estonia,EST,23.1154851402023,-0.49232600654737,18540,88.4097,..,6.412,67.7220402662715,1.03593826293945,..,..,1.838157048374669,1.771421436221402,72,1.03593826293945,1.65832471847534,76.03446023335047,148.5071571235576,-3.069105192920152,-2.467065235070482,144.7940413,94.07762145996089,89.4109725952148,,23.9179,100
2015,Eswatini,SWZ,36.5984671373585,4.95124493704919,3500,25.643,..,23.285,21.4227366440241,-0.540364742279053,..,..,1.354894931839894,.7771750550218854,73,-.540364742279053,-.260019838809967,,,.812188702535935,-.0314969547812837,82.98528312000001,,,,2.9309,86.5
2015,Ethiopia,ETH,16.2977936386153,9.56889955968623,580,13.8552,4,2.443,..,-0.712037622928619,..,..,10.39246302023341,7.468076766470389,74,-.7120376229286191,-1.0579651594162,9.363313597359255,39.65612414495149,4.066488965364531,,41.29095943,,,3,139.1662,17.85
2015,Faroe Islands,FRO,16.4855344459202,..,57670,94.2,..,..,..,,..,..,.9580019344862336,-.0185248219198115,80,,,53.21649246405266,105.610671594387,,,109.0072927,,,,.0494,
2015,Fiji,FJI,15.1712700020285,1.37488542621438,4820,42.5,..,4.291,78.7659286336116,-0.334282904863358,..,..,4.501199383358738,4.388231632130541,81,-.334282904863358,-.235928744077682,48.83675539137676,101.1890485655759,4.385992315480173,-.724852401559856,105.3150894,,,,2.6017,58.7
2015,Finland,FIN,23.3039316434498,-0.207928839905268,47170,86.4221,..,9.376,94.9850612773084,1.84316194057465,..,..,.46650351789539,.136127446131411,82,1.84316194057465,1.8257349729538,35.78157113496232,71.96182537870138,7.538005429228104,-.1895527690246239,134.9804296,87.68691253662109,89.62615966796881,,60.2223,100
2015,France,FRA,17.236441547058,0.0375143805125182,41130,78.006,..,10.354,94.9454202268228,1.41732227802277,..,..,1.066754734889088,.7080305774510833,84,1.41732227802277,1.11580765247345,31.69349472626894,63.50468719564844,1.765961829738956,3.245235006443806,104.4996731,,,,460.3796,100
2015,French Guiana,GUF,,,,,,,,1.08670926094055,,,,,68,1.08670926094055,1.43746066093445,,,,,,,,,,
2015,French Polynesia,PYF,10.8248430549639,..,..,64.5602,..,11.789,..,,..,..,1.665105630138413,1.123971805823913,85,,,19.61376507475402,55.63046863543362,.4883195532169186,.4269730742267852,91.96228755999999,,,,1.111,
2015,Gabon,GAB,48.1836272968661,-0.338795188753406,7610,45.7845,..,19.978,14.5161472286238,-0.759362697601318,..,..,3.878899395078903,.6932965754958644,86,-.759362697601318,-.732971966266632,46.03200850437045,73.94978145882813,.2899769856041883,.1144014927801186,139.0944715,,,,21.3624,93.7
2015,"Gambia, The",GMB,17.1434530643603,6.8084549457961,590,17.6,3.5,7.26,..,-0.990610837936401,..,..,4.058073803999605,1.251372481466277,87,-.990610837936401,-.5809590220451351,15.57084858291472,44.52237308038132,5.222556473309219,-.1635456792676826,120.5286503,,,3,2.0777,2.9
2015,Georgia,GEO,19.7698929026282,4.00357820695097,4500,47.5698,..,16.506,48.2300744379272,0.263111501932144,..,..,3.351023502653533,3.188392948629442,88,.263111501932144,.750866293907166,40.13724933425958,97.01631150862569,11.39864920460241,2.073725031151728,147.1900215,,,,16.5705,95.7
2015,Germany,DEU,25.9152852721469,0.514426137125456,45830,87.5898,..,4.612,76.6157535689401,1.65639758110046,..,..,1.652719771746277,.7765076569946388,89,1.65639758110046,1.71191465854645,42.60444314812114,77.79135676437704,1.823214415117078,3.483534823833902,117.4073504,94.12962341308589,94.81552886962891,,907.5201,100
2015,Ghana,GHA,31.1193795046839,17.1499695007878,1880,23,4,6.806,17.9335670472186,-0.319785863161087,..,..,2.120759338173343,-.2083258204139042,90,-.319785863161087,-.107558235526085,33.83170482336964,76.52127092432424,6.461401208645132,.4481779726526657,121.2582209,,,4,33.3087,36.4
2015,Gibraltar,GIB,..,..,..,..,..,..,..,,..,..,,,91,,,,,,,127.4323493,,,,.609,
2015,Greece,GRC,14.4406143927451,-1.73588804765284,20170,66.835,..,24.981,113.433357315224,0.145935848355293,..,..,-.2283019590268935,.4312255084515613,92,.145935848355293,.391890466213226,32.18637755249432,65.27180113912135,.6521846298664224,.8133958188566899,116.2863558,95.8691711425781,94.67115783691411,,91.5033,100
2015,Greenland,GRL,17.0467116297327,..,..,67.6004,..,..,..,0.842609763145447,..,..,-2.529318023944754,-2.214918882239203,93,.842609763145447,1.33919477462769,37.57984512721693,83.10138100845734,,,109.1351487,,,,.5919,
2015,Grenada,GRD,12.3242889833279,-0.515448031435329,7410,52.5,4,..,57.3214285714286,-0.150991275906563,..,..,6.44522314693144,5.940268305535398,94,-.150991275906563,.0901817679405212,,,15.47318846819371,1.911890247109871,100.6614557,,,3.5,.1694,95
2015,Guam,GUM,..,..,..,73.14,..,6.9,..,0.442817568778992,..,..,.8256880733944882,1.180921236552933,95,.442817568778992,.15120430290699,18.07208139334368,71.33988618727368,,,,,,,.0143,
2015,Guatemala,GTM,22.7375109396278,2.3887203283955,3610,28.8059,..,2.506,35.2622063576515,-0.769879937171936,..,..,4.092170816212445,2.202045036216077,96,-.769879937171936,-.325637251138687,19.82990769259779,49.89345332248262,1.935088006360561,.2496749886043279,113.250852,98.3744277954102,98.0444412231445,,36.1926,64.59999999999999
2015,Guinea,GIN,26.3246416118291,11.7800825029834,740,9.2,3.5,5.224,11.8208499509811,-1.18544518947601,..,..,3.825910569494354,1.2305341257089,97,-1.18544518947601,-.900185465812683,21.49687198243508,72.44273074693454,.6057679818937004,.0570284847522376,92.58559996,94.0970993041992,89.4920196533203,2.5,22.2689,1.7
2015,Guinea-Bissau,GNB,12.9268475259906,1.47672048910494,670,6.1,2.5,3.157,7.77995634782975,-1.65444445610046,..,..,6.134089362312295,3.440719781493698,98,-1.65444445610046,-1.23459827899933,25.04671196222533,54.37037558912849,1.611919009565407,.2035309147022948,69.23136263000001,,,2,2.8091,2.5
2015,Guyana,GUY,24.7187387911341,-1.00173432776374,5530,34,2.5,13.004,36.502241062669,-0.330193787813187,..,..,.6874045906194937,.0833711927134857,99,-.330193787813187,-.530868947505951,,,3.217409851016138,,71.86433405,,,3,5.691,100
2015,Haiti,HTI,26.0556909416746,6.73184069658997,1430,14.2,2.5,13.724,10.7679267730686,-2.10139346122742,..,..,1.400000008597274,-.0454395053176881,100,-2.10139346122742,-1.20612668991089,11.76774698444799,41.94573811720442,.7116675965694238,,69.10420223,,,2,13.3605,6.6
2015,Honduras,HND,25.6499709386427,3.15783117980923,2030,27.1395,3.5,6.147,54.5936002238152,-0.859404504299164,..,..,3.840079970939513,1.882022220375006,103,-.859404504299164,-.417710304260254,45.1667574562581,107.2644053542401,6.275943284276034,1.740243710432304,86.59296148,,,2.5,21.4024,72.59999999999999
2015,"Hong Kong SAR, China",HKG,7.05801657854796,2.99084819322581,41180,84.9484,..,3.314,207.899328185199,1.87794923782349,..,..,2.387777134307825,1.519953203472426,104,1.87794923782349,2.18110251426697,195.8976016144904,389.4059492636389,58.51837251032528,25.37769535122244,226.0108938,,,,49.3574,
2015,Hungary,HUN,26.3832312418632,-0.0616446800641672,13230,72.8347,..,6.813,35.1172872877966,0.509736955165863,..,..,3.707315979362605,3.954282612654339,105,.509736955165863,.750261425971985,87.52645093281714,167.320445037758,-4.369696761927953,-6.504852403744131,100.5722734,97.2870788574219,97.4836502075195,,63.4083,100
2015,Iceland,ISL,20.0609398683861,1.63305558181326,52790,98.2,..,3.979,87.2336945069416,1.46093690395355,..,..,4.436663719371722,3.35414533328364,111,1.46093690395355,1.2609771490097,51.65172144676615,95.81820790864577,6.540809928466029,2.572210318930999,115.9665922,94.0390167236328,95.2630233764648,,4.8322,100
2015,India,IND,27.34739147794,4.90697344127256,1580,14.9,..,7.631,51.8675240772049,0.0800815001130104,..,..,7.996253785714714,6.715667346402256,112,.0800815001130104,-.4249567091465,19.81318915640455,41.92291386586472,2.092115214432529,.3572122655521455,75.67324413999999,,,,3302.4876,83
